"Gene"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"COL2215_Coinoculation_1"	"COL2215_Coinoculation_2"	"COL2215_Coinoculation_3"	"COL2215_DAOM197198_1"	"COL2215_DAOM197198_2"	"COL2215_DAOM197198_3"
"587"	"cds-GBC32639.1"	321.606896831543	-1.08974125035039	0.260321792788179	-4.18613147473635	2.83749031061689e-05	0.000914619321417074	484.155958289784	472.566066140894	357.676662299889	176.703405812881	198.867001262408	239.672287183399
"588"	"cds-GBC46855.1"	967.452253927958	-1.15318482793884	0.275705575771914	-4.18266777779224	2.88108253298732e-05	0.00092709120079342	1688.62224930434	1247.41319804355	1070.52437105168	507.711194166587	537.887889128798	752.55462187279
"589"	"cds-GBC18113.1"	7.68007879834773	-6.07052504950808	1.4516111729366	-4.18192224108296	2.89054835677899e-05	0.000928557987412824	18.9555350717044	12.0912426304706	15.0336950879113	0	0	0
"590"	"cds-GBC29225.1"	413.791973706543	1.11314612879558	0.266550751752367	4.17611325977321	2.96532217525641e-05	0.000949354667986912	206.141443904786	235.779231294178	342.016563249982	589.840946164124	556.827603534742	552.146054091449
"591"	"cds-GBC41225.1"	28.7810095941272	-2.25602777809308	0.540193933196459	-4.17632935035684	2.96250801372641e-05	0.000949354667986912	51.3379074858662	51.3877811795002	40.0898535677634	14.9326821813702	7.57588576237744	7.36194738788599
"592"	"cds-GBC35927.1"	213.400762141433	-4.03525521370196	0.966973233269909	-4.17307850399992	3.00511338307291e-05	0.000960468755424368	572.615121957738	407.071835225845	225.505426318669	9.95512145424681	58.7131146584251	6.54395323367643
"593"	"cds-GBC43021.1"	207.028393844104	-1.2131175771733	0.291087162280786	-4.16754063514184	3.07903637109144e-05	0.000982435871457356	315.135770567086	298.250651551609	256.199220456488	94.5736538153447	119.320200757445	158.690865916654
"594"	"cds-GBC26079.1"	1080.08137397653	1.46325682714556	0.351308682297515	4.16515987471771	3.11134455903723e-05	0.000991073239083222	619.214145675679	652.927102045415	451.637256599335	1183.41506287359	2494.36038726277	1078.9342894024
"595"	"cds-GBC11703.1"	8.62858363942864	-6.22763359481785	1.49532639570683	-4.16473193591565	3.1171859676028e-05	0.000991265137697689	21.3249769556675	24.1824852609413	6.26403961996303	0	0	0
"596"	"cds-GBC15283.1"	176.856665229979	-1.23020127857989	0.295455106441966	-4.16375026783139	3.13062523418317e-05	0.000993868457315097	225.09697897649	275.075769843207	245.550353102551	80.8853618157553	100.380486351501	134.151041290367
"597"	"cds-GBC37453.1"	618.825630338363	1.47829745002542	0.355275531244366	4.16098864126	3.16872847752589e-05	0.00100427992501285	216.409025401959	528.991865083091	236.780697634603	832.49703161139	916.68217724767	981.592985051465
"598"	"cds-GBC22302.1"	48.5335977649522	-1.85847833045289	0.446995498480235	-4.15771151336341	3.21451602985856e-05	0.0010160776140888	61.6054889830394	86.653905518373	78.9268992115342	12.4439018178085	30.3035430495097	21.2678480094484
"599"	"cds-GBC52646.1"	434.579272021642	1.59185932465635	0.3828833613084	4.15755680585494	3.21669304391519e-05	0.0010160776140888	235.364560473664	290.189823131295	124.027984475268	520.155095984396	952.667634618963	485.070533446266
"600"	"cds-GBC27180.1"	16.690957210846	-3.93347691415456	0.946292359919921	-4.15672479326307	3.22842500770247e-05	0.00101808382617897	41.070325988693	32.2433136812551	21.9241386698706	0	0	4.90796492525732
"601"	"cds-GBC11377.1"	103.684048085865	-1.86491092968249	0.448780441944765	-4.15550847448031	3.24564913730138e-05	0.00102081794838596	243.262700086874	100.760355253922	144.07291125915	67.197069816166	34.0914859306985	32.7197661683822
"602"	"cds-GBC37805.1"	783.348743928376	0.905041903615073	0.217801553464346	4.15535100287164	3.24788544436523e-05	0.00102081794838596	593.150284952085	552.166746791493	491.100706205102	1173.45994141934	971.607349024906	918.607435177329
"603"	"cds-GBC36597.1"	626.048140642308	-1.78274913929737	0.429281198091376	-4.15287030325026	3.28330844156253e-05	0.00103024011646442	1228.16070985418	939.086510966553	739.156675155638	184.169746903566	509.478317519883	156.236883454025
"604"	"cds-GBC48569.1"	37.7421271622128	-1.87817180445998	0.452428817289823	-4.15130896327683	3.30579136382467e-05	0.00103557745686964	58.4462331377554	66.5018344675885	53.8707407316821	19.9102429084936	11.3638286435662	16.3598830841911
"605"	"cds-GBC52972.1"	50.065604503031	-2.28969033123971	0.55175903685111	-4.14980123263043	3.32764107004048e-05	0.00104069911878076	97.9369312038063	93.7071303861475	60.1347803516451	9.95512145424681	7.57588576237744	31.0837778599631
"606"	"cds-GBC30354.1"	206.262309210221	-1.23824271118227	0.298437430925592	-4.14908648470104	3.33804690751876e-05	0.00104097949733108	315.135770567086	308.326687077001	248.682372912532	138.127310177675	83.3347433861518	143.966971140882
"607"	"cds-GBC35809.1"	147.726051927863	1.34423852835231	0.32399221538967	4.14898403264281	3.33954101199706e-05	0.00104097949733108	59.2360470990764	111.843994331853	79.5533031735305	204.07998981206	244.322315836672	187.320661313988
"608"	"cds-GBC39348.1"	614.362815254898	-1.19797090010869	0.28903593169537	-4.14471271126004	3.4024000011962e-05	0.00105882911879331	752.692705138931	1081.15861187458	732.266231573678	271.277059628226	460.235060064429	388.547223249538
"609"	"cds-GBC14412.1"	149.819856433773	-1.96268729574716	0.473671563128946	-4.14356159103615	3.41953176405276e-05	0.00106241314462467	295.390421534061	186.406657219756	231.143061976636	22.3990232720553	107.956372113878	55.6236024862497
"610"	"cds-GBC40266.1"	26.2818211836761	-3.83789928685344	0.926426813883271	-4.14269020427663	3.43255479188237e-05	0.00106471097077387	36.3314422207669	81.6158877556769	27.5617743278373	0	11.3638286435662	0.817994154209554
"611"	"cds-GBC19295.1"	7.84790793818601	-6.09223321636991	1.47093378521689	-4.14174538486898	3.44672850573116e-05	0.00106735761140654	18.1657211103834	20.1520710507844	8.76965546794824	0	0	0
"612"	"cds-GBC12512.1"	731.15937706563	1.30309000851906	0.314776444414362	4.13973164651328	3.47712331924633e-05	0.00107501062620032	347.518142981248	393.972989042835	521.794500342921	750.367279613853	1473.50978078241	899.79356963051
"613"	"cds-GBC30908.1"	76.3642240465355	-1.8506835357373	0.447148447613475	-4.13885711918444	3.49040232002065e-05	0.00107735566553199	108.20451270098	121.920029857246	131.544832019224	27.3765839991787	15.1517715247549	53.9876141778306
"614"	"cds-GBC53215.1"	42.7316697956194	-1.83291729997727	0.444033263527554	-4.1278828649366	3.66118520755115e-05	0.0011282294024768	63.1851169056815	54.4105918371179	81.4325150595194	19.9102429084936	22.7276572871323	14.723894775772
"615"	"cds-GBC38820.1"	149.287053616306	-1.89080775745788	0.458270988438925	-4.12595997817539	3.69191473353002e-05	0.0011358490841158	210.090513711391	205.551124718001	293.15705421427	53.5087778165766	24.6216287277267	108.793222509871
"616"	"cds-GBC22133.1"	8.35175491839633	-6.18241732738996	1.49929203830195	-4.12355776556512	3.73064844509565e-05	0.00114590258489699	23.6944188396306	20.1520710507844	6.26403961996303	0	0	0
"617"	"cds-GBC45442.1"	14.19990393684	-4.53610084732312	1.1004142306876	-4.12217574148302	3.75310695050579e-05	0.00115093252205057	37.1212561820879	32.2433136812551	12.5280792399261	2.4887803635617	0	0.817994154209554
"618"	"cds-GBC13865.1"	341.05302083343	1.38253654870723	0.335649806488343	4.11898509095443	3.80544764838133e-05	0.00115946658542711	127.160047772684	176.330621694364	262.463260076451	379.53900544316	623.116603955544	477.70858605838
"619"	"cds-GBC33844.1"	15.9029958379599	-3.34705768006375	0.812579543492346	-4.11905235231322	3.80433715197327e-05	0.00115946658542711	30.0129305301987	24.1824852609413	33.8258139478004	2.4887803635617	0	4.90796492525732
"620"	"cds-GBC43810.1"	511.136315433708	-1.80359011655059	0.437771773606111	-4.11993240608834	3.78983562965669e-05	0.00115946658542711	680.029820697397	786.938374533131	920.813824134566	185.414137085347	92.8046005891236	400.817135562682
"621"	"cds-GBC51842.1"	488.194952419076	0.996541105621241	0.241898131068283	4.11967261268313	3.79411103638893e-05	0.00115946658542711	262.218235158578	342.585207863335	372.083953425804	666.993137434536	710.239290222885	575.049890409317
"622"	"cds-GBC51476.1"	203.384520301414	1.01246572188506	0.245895827372087	4.1174579199061	3.83074446380569e-05	0.00116529768488212	149.274838689672	126.958047619942	128.412812209242	247.633646174389	272.731887445588	295.295889669649
"623"	"cds-GBC32531.1"	81.9482612461547	-1.75097297885097	0.425321364412196	-4.11682347833821	3.84130052825407e-05	0.00116663318290683	110.573954584943	130.988461830099	140.314487487172	42.309266180549	15.1517715247549	52.3516258694115
"624"	"cds-GBC27374.1"	12.3283138270249	-5.00056417749056	1.21533225864876	-4.11456549590011	3.87909408496641e-05	0.0011762233843213	26.8536746849146	24.1824852609413	21.2977347078743	0	0	1.63598830841911
"625"	"cds-GBC33490.1"	503.68853015883	1.61700857426722	0.393054943879376	4.11395047803663	3.8894491006185e-05	0.00117747626292484	168.230373761377	335.53198299556	238.659909520591	718.013134887551	1142.0647786784	419.631001109501
"626"	"cds-GBC12082.1"	1534.67210671526	1.08407068720961	0.263574894938004	4.1129512257402	3.90632941031578e-05	0.00117881433449099	1100.21084812018	1009.6187596443	840.007713037043	1993.51307121292	2681.86355988161	1582.81868839549
"627"	"cds-GBC29018.1"	984.037576128453	-0.843973161908259	0.20519300924998	-4.11306976291806	3.90432333982671e-05	0.00117881433449099	1129.43396468906	1231.29154120293	1431.33305316155	684.414599979468	693.193547257535	734.55875048018
"628"	"cds-GBC44440.1"	841.045876048335	1.06200947388707	0.25836035550625	4.1105744409048	3.94676012346254e-05	0.00118911860344004	405.964376119003	615.645770601464	611.996670870388	983.068243606873	1316.31015121308	1113.2900438792
"629"	"cds-GBC12833.1"	109.010740674023	1.42291756117008	0.346241785025333	4.10960670464998	3.96333547560775e-05	0.00119221415793282	39.4906980660509	62.4714202574317	75.1684754395564	133.149749450551	181.821258297058	161.962842533492
"630"	"cds-GBC11917.1"	88.2275952876438	-1.51332125491539	0.368854927223607	-4.10275461495459	4.08260179917304e-05	0.0012261414070183	144.535954921746	130.988461830099	114.005521083327	34.8429250898638	68.1829718613969	36.8097369394299
"631"	"cds-GBC38495.1"	1577.82255979775	0.962102977489437	0.234596118579599	4.10110356179228	4.11184473842154e-05	0.00123296694604872	1213.94405855041	1070.07497279665	925.825055830536	2038.31111775703	2482.99655861921	1735.78359523267
"632"	"cds-GBC39536.1"	760.469080615222	1.19094569321	0.290492301125473	4.0997495926599	4.1359740328672e-05	0.00123823994740317	465.990237179401	602.546924418454	322.598040428096	857.384835247007	1136.38286435662	1177.91158206176
"633"	"cds-GBC15095.1"	347.34894715852	-1.03168599073835	0.251810255920375	-4.09707693186483	4.1839988407591e-05	0.00125063889519752	470.729120947327	392.965385490296	537.454599392828	221.501452356992	198.867001262408	262.576123501267
"634"	"cds-GBC16279.1"	435.312382033692	-1.12572274733772	0.274805865615586	-4.09642910938605	4.19571891548029e-05	0.00125216399999689	690.29740219457	664.010741123346	435.350753587431	255.099987265075	320.081173460447	247.034234571285
"635"	"cds-GBC26966.1"	7.56210532430444	-6.05385332526042	1.47816426190425	-4.0955213715298	4.21219365751254e-05	0.00125510104242196	15.0064652650994	9.06843197285298	21.2977347078743	0	0	0
"636"	"cds-GBC16267.1"	15.0672508518144	-3.66419955749561	0.895957265368443	-4.08970349270932	4.31924984311331e-05	0.00128497682832621	28.4333026075567	39.2965385490296	16.9129069739002	2.4887803635617	0	3.27197661683822
"637"	"cds-GBC29711.1"	75.7205152663263	-1.79385685291494	0.43893810540913	-4.08681048833276	4.37344071726626e-05	0.00129905607239238	94.7776753585222	176.330621694364	83.3117269455083	31.1097545445213	24.6216287277267	44.1716843273159
"638"	"cds-GBC37432.1"	7.63468747700701	-6.05891199802901	1.48297584401757	-4.08564443073777	4.39546478973261e-05	0.00130355155621522	23.6944188396306	12.0912426304706	10.0224633919408	0	0	0
"639"	"cds-GBC50226.1"	543.662922860335	1.16184121028444	0.284502703694188	4.08376157835499	4.43124965204015e-05	0.00131210758476137	388.588468969941	398.003403252992	221.747002546691	782.721424340156	787.892119287253	683.025118764978
"640"	"cds-GBC39470.1"	553.405685071324	1.11152734098147	0.272304562702366	4.08192697893347	4.46638310550635e-05	0.00132044429280134	250.371025738763	384.904557069982	415.932230765545	722.990695614675	674.253832851592	871.981768387385
"641"	"cds-GBC54193.1"	17.1732552073818	-3.14801203953748	0.771568857876233	-4.08001438549825	4.50329138064128e-05	0.00132927888007978	45.0193957952981	27.2052959185589	20.671330745878	4.97756072712341	1.89397144059436	3.27197661683822
"642"	"cds-GBC15777.1"	336.11293939369	1.37505235226295	0.337116787646654	4.07886050962315	4.5256980048225e-05	0.00133381202413157	178.49795525855	264.999734317815	119.016752779298	379.53900544316	520.842146163449	553.782042399868
"643"	"cds-GBC43325.1"	223.507600301815	1.46747907747486	0.360144270362471	4.07469783150487	4.60741318861636e-05	0.00135578328058803	79.7712100934229	156.178550643579	119.643156741294	278.743400718911	462.129031505024	244.580252108657
"644"	"cds-GBC34266.1"	8276.10544118693	0.955783772006688	0.234599173444352	4.07411397906483	4.61898573490913e-05	0.00135707809146298	6110.0008047794	6120.18397812322	4661.07188121449	10908.3243334909	12877.111824601	8979.93982491249
"645"	"cds-GBC39483.1"	318.445812594359	1.06845813809909	0.262321520687247	4.07308609411792	4.63942646352327e-05	0.00136097035839262	155.593350380241	222.680385111168	238.033505558595	456.691196713572	450.765202861458	386.911234941119
"646"	"cds-GBC27323.1"	138.132713132737	-1.54279759313428	0.378828152508118	-4.07255264140176	4.65006859354932e-05	0.00136198061700537	188.765536755723	142.07210090803	283.760994784325	55.9975581801383	98.4865149109067	59.7135732572975
"647"	"cds-GBC19708.1"	5998.96205996696	1.20708908297775	0.296585035300292	4.06995950337002	4.70213105660476e-05	0.00137510079941296	4314.75367069672	4391.13628196592	2173.62174812717	8916.0556524598	8475.52219665976	7722.6828098924
"648"	"cds-GBC45846.1"	215.682078356537	1.37798649314395	0.338615904932744	4.06946771569294	4.71206682913133e-05	0.00137587988385793	101.886001010411	115.87440854201	140.314487487172	217.768281811649	450.765202861458	267.484088426524
"649"	"cds-GBC40201.1"	241.847672810225	-1.37774624311715	0.338663821724108	-4.0681825301066	4.73812599011379e-05	0.00138135719351222	290.651537766135	313.364704839698	445.999620941368	99.5512145424681	111.744314995067	189.774643776617
"650"	"cds-GBC32820.1"	723.56690869829	0.854476091981612	0.21009326550856	4.06712747271187	4.75962101260187e-05	0.00138548906429908	544.971633311503	518.915829557698	481.078242813161	861.118005792349	1062.51797817344	872.799762541594
"651"	"cds-GBC36598.1"	80.6463784473321	-2.18321742899224	0.537101085018078	-4.0648166423249	4.80702375657427e-05	0.00139713819505594	163.491489993451	128.97325472502	101.477441843401	9.95512145424681	58.7131146584251	21.2678480094484
"652"	"cds-GBC13976.1"	116.362707077955	-2.21487412533585	0.545364921412808	-4.0612698733869	4.88065128726586e-05	0.00141636200929996	150.064652650994	117.889615647089	303.805921568207	17.4214625449319	79.5468005049631	29.447789551544
"653"	"cds-GBC47746.1"	487.013176551584	1.00569788665164	0.247720670322994	4.05980609264598	4.91134855882898e-05	0.00142308768884538	265.377491003862	324.448343917629	380.227204931756	586.107775618781	755.694604797149	610.223639040327
"654"	"cds-GBC46673.1"	184.348439523271	-1.19508540549875	0.294421850478171	-4.05909209373494	4.92638831534386e-05	0.00142526289471898	221.147909169885	284.14420181606	262.463260076451	126.927798541647	128.790057960416	82.617409575165
"655"	"cds-GBC17317.1"	362.211266361681	1.74576110571096	0.430524976178517	4.05495895083001	5.01431076599798e-05	0.00144719038608797	112.153582507585	199.505503402766	188.547592560887	700.591672342619	227.276572871323	745.192674484904
"656"	"cds-GBC25514.1"	46.7348856448626	-1.71133321629721	0.422050018395423	-4.05481137710518	5.01747737050743e-05	0.00144719038608797	77.4017682094598	80.6082842031376	56.3763565796673	17.4214625449319	26.515600168321	22.085842163658
"657"	"cds-GBC37094.1"	97.5855012189014	-1.88124259969617	0.464001052459642	-4.05439295821381	5.02646602023598e-05	0.00144757631002869	168.230373761377	128.97325472502	164.117838043031	14.9326821813702	45.4553145742646	63.8035440283452
"658"	"cds-GBC49578.1"	1806.14108419949	1.2037620288533	0.297287568471763	4.04915023874479	5.14039389511623e-05	0.0014781366700531	754.272333061573	1010.62636319684	1514.01837614506	2254.8350093869	2984.89899037671	2318.19543302988
"659"	"cds-GBC28192.1"	216.090022908212	-1.37450515864402	0.339656395597206	-4.0467518835536	5.19332372482374e-05	0.00149109071619712	266.167304965183	325.455947470168	344.522179097967	69.6858501797277	134.4719722822	156.236883454025
"660"	"cds-GBC47224.1"	58.7815937006582	-1.5530168791481	0.384129632455477	-4.04294995213135	5.27828903831473e-05	0.00151318949839323	103.465628933053	86.653905518373	73.9156675155638	34.8429250898638	22.7276572871323	31.0837778599631
"661"	"cds-GBC18097.1"	7.32136529730533	-5.99118122203989	1.48372841617307	-4.03792308399183	5.39265274434458e-05	0.00154363665016254	15.0064652650994	20.1520710507844	8.76965546794824	0	0	0
"662"	"cds-GBC11943.1"	515.077626835199	0.810276704886075	0.200700216941254	4.0372487744906	5.40817101778832e-05	0.0015457402390872	387.008841047299	383.896953517443	351.412622679926	675.703868707002	666.677947089214	625.765527970309
"663"	"cds-GBC46694.1"	105.663798764044	-1.30977212634156	0.324595186893448	-4.03509410868592	5.45804167259379e-05	0.00155764112348638	144.535954921746	187.414260772295	120.895964665287	57.2419483619192	56.8191432178308	67.0755206451834
"664"	"cds-GBC12952.1"	46.2359164471629	-2.45681316217809	0.60918796712458	-4.03293120475517	5.50854098716332e-05	0.00156821649020777	86.879535745312	31.2357101287158	115.884732969316	6.22195090890426	20.8336858465379	16.3598830841911
"665"	"cds-GBC15194.1"	1269.78709549248	0.891977234474117	0.221180758697347	4.03279760738436	5.51167467886563e-05	0.00156821649020777	782.705635669129	981.405860173201	902.648109236673	1693.61503740374	1863.66789754485	1394.68003292729
"666"	"cds-GBC37795.1"	6.99920483657652	-5.93486476209899	1.47210750533267	-4.03154303649707	5.54118470138489e-05	0.00157424558160516	17.3759071490624	12.0912426304706	12.5280792399261	0	0	0
"667"	"cds-GBC38673.1"	203.437221313865	1.28954526646104	0.31997867583667	4.03009751537094	5.57537183245856e-05	0.00158158336494675	154.80353641892	74.5626628879023	124.027984475268	261.321938173979	310.611316257475	295.295889669649
"668"	"cds-GBC29537.1"	1693.06890682143	-1.08519929195551	0.269451297481448	-4.02744133021007	5.63871316014503e-05	0.00159715706142371	2354.43541869796	1991.0246198175	2560.11299267889	780.232643976594	1079.56372113878	1393.04404461887
"669"	"cds-GBC25549.1"	17.0086981672407	-3.29400657905143	0.818153830052747	-4.02614576630298	5.66985487039275e-05	0.00160357733935278	32.3823724141618	34.2585207863335	26.3089664038447	7.46634109068511	0	1.63598830841911
"670"	"cds-GBC23074.1"	333.190172701262	-0.883979198518789	0.21959559008986	-4.0254870243845	5.68575157953485e-05	0.00160567321845342	413.862515732214	444.353166669796	439.109177359409	215.279501448087	232.958487193106	253.578187804962
"671"	"cds-GBC15756.1"	254.033440090949	1.57430249192433	0.391165876064789	4.02464168848814	5.70621301275799e-05	0.0016090500210789	93.9878613972012	90.6843197285298	196.690844066839	398.204858169872	494.326545995128	250.306211188124
"672"	"cds-GBC21738.1"	7.2352113663073	-5.97881887342639	1.48859884066329	-4.01640704675167	5.90921559921529e-05	0.00166381351715406	20.5351629943465	14.1064497355491	8.76965546794824	0	0	0
"673"	"cds-GBC24692.1"	73.3628195967378	-2.09615831958294	0.522039830890927	-4.01532257798334	5.93645433338453e-05	0.00166899929334277	85.29990782267	116.88201209455	155.974586537079	9.95512145424681	24.6216287277267	47.4436609441541
"674"	"cds-GBC14161.1"	4066.56955532285	0.903535647086393	0.225116900641137	4.01362867253906	5.97923838568143e-05	0.00167853367203974	2742.23407370658	3212.24012549503	2544.45289362898	5665.70849764822	5939.49443770391	4295.28730375437
"675"	"cds-GBC14929.1"	125.035307467822	2.38056201879273	0.59321234797787	4.01300146045094	5.99515422682321e-05	0.00168050834260329	26.0638607235936	45.3421598642649	48.8595090357116	199.102429084936	382.582231000061	48.2616550983637
"676"	"cds-GBC35332.1"	160.90173532034	-1.438183541995	0.358429713609753	-4.01245624284613	6.00902199889076e-05	0.00168190392368361	281.173770230283	261.976923660197	159.733010309057	73.4190207250702	121.214172198039	67.893514799393
"677"	"cds-GBC52752.1"	55.4643928327436	1.50348845571609	0.374781077178136	4.0116445233479	6.02972461231127e-05	0.00168520560398141	27.6434886462356	33.2509172337943	25.6825624418484	74.6634109068511	100.380486351501	71.1654914162312
"678"	"cds-GBC28207.1"	18.2345920220197	-2.95975455906646	0.738113416134437	-4.00989129091698	6.07467087571342e-05	0.00169526323951879	33.1721863754828	38.2889349964904	25.0561584798521	7.46634109068511	3.78794288118872	1.63598830841911
"679"	"cds-GBC16417.1"	74.0538211678282	-1.66799418337834	0.416058230716405	-4.0090402261872	6.09660315831241e-05	0.00169887817906376	112.153582507585	137.034083145334	91.4549784514603	34.8429250898638	18.9397144059436	49.8976434067828
"680"	"cds-GBC18508.1"	59.3864822061413	-1.58924169082454	0.396467073581724	-4.00850864226168	6.11034030866015e-05	0.00170020219088469	102.675814971732	93.7071303861475	71.4100516675786	21.1546330902745	32.1975144901041	35.1737486310108
"681"	"cds-GBC35339.1"	2414.30706751593	1.22270239508144	0.305344643229201	4.00433550151933	6.21920492441213e-05	0.00172795266335979	1573.30941095147	1761.29100983856	1010.38959070004	2552.24426283253	4492.50025708982	3096.10787368316
"682"	"cds-GBC14053.1"	44.8167492143646	-2.87297757321496	0.71791015743159	-4.00186227130897	6.28458794941214e-05	0.00174355848373647	122.421164004758	40.3041421015688	71.4100516675786	4.97756072712341	26.515600168321	3.27197661683822
"683"	"cds-GBC46394.1"	4655.43352642423	1.05210961926074	0.263008454294631	4.00028821158021	6.32653852754484e-05	0.00175262716661312	3676.58398994934	2998.62817235672	2411.65525368577	5852.36702491534	7869.45133566956	5123.91538196865
"684"	"cds-GBC21421.1"	89.1787744005522	-1.37327487453624	0.343568699243762	-3.99708959971903	6.412603365553e-05	0.00177387234326942	112.153582507585	110.836390779314	162.238626157043	42.309266180549	56.8191432178308	50.7156375609924
"685"	"cds-GBC23182.1"	310.311879793356	1.04278852698725	0.260940660698322	3.9962669068001	6.43491802267505e-05	0.00177744648039467	215.619211440638	194.46748564007	196.690844066839	364.606323261789	532.205974807015	358.281439543785
"686"	"cds-GBC25513.1"	9763.49707260593	-0.902641760111261	0.225900119177688	-3.99575601552145	6.4488123687874e-05	0.00177868773804412	11894.5982574945	13303.3897041753	12969.0676291715	5350.87778165766	6969.81490138724	8093.23416174933
"687"	"cds-GBC29979.1"	930.385833308821	-0.831311934325778	0.208107784890073	-3.99462199246844	6.47975512300588e-05	0.00178462076684708	1178.40243029096	1104.33349358299	1291.01856567438	587.352165800562	693.193547257535	728.014797246503
"688"	"cds-GBC21755.1"	980.777016635032	1.34664032604684	0.337502575005053	3.990014968113	6.60691257167807e-05	0.00181699698791745	537.073493698293	624.714202574317	497.991149787061	1579.1311406799	1888.28952627258	757.462586798047
"689"	"cds-GBC35966.1"	76.922826055132	-1.62943083215317	0.408733755495703	-3.98653355697778	6.70456490518955e-05	0.00184117667011744	105.835070817016	127.965651172481	113.379117121331	19.9102429084936	56.8191432178308	37.6277310936395
"690"	"cds-GBC51523.1"	59.1596418488141	1.63481945041305	0.410288160535844	3.98456403976645	6.76041243794479e-05	0.00185382266287469	19.7453490330255	36.2737278914119	30.6937941378189	116.9726770874	77.6528290643687	73.6194738788599
"691"	"cds-GBC25350.1"	6.94470504597951	-5.91970884278856	1.48614644545539	-3.98326077547129	6.79760944276556e-05	0.00186132515581139	18.1657211103834	14.1064497355491	9.39605942994455	0	0	0
"692"	"cds-GBC15990.1"	97.5448486887915	-1.86427990458846	0.468159387327408	-3.98214786470718	6.82952670252498e-05	0.00186736235171207	173.759071490624	139.049290250412	149.08414295512	54.7531679983575	11.3638286435662	57.2595907946688
"693"	"cds-GBC31883.1"	6.79489765118747	-5.88793586661453	1.47875645994615	-3.98168057154519	6.84297046665166e-05	0.00186833830013732	15.0064652650994	15.1140532880883	10.6488673539372	0	0	0
"694"	"cds-GBC18132.1"	205.102569401416	-1.45207405014703	0.364870462371757	-3.97969745401738	6.90030276593712e-05	0.00188127706965845	272.485816655751	305.303876419384	325.730060238078	64.7082894526043	94.698572029718	167.688801612959
"695"	"cds-GBC16032.1"	607.886185664877	-1.26155437271704	0.317283966375769	-3.97610502392339	7.00531972267706e-05	0.00190716049601112	794.552845088945	789.961185190749	992.850279764141	399.449248351653	208.33685846538	462.166697128398
"696"	"cds-GBC45912.1"	1282.66486461816	-1.9376904428909	0.487473465739554	-3.97496598086872	7.03893168857292e-05	0.00191355785171678	1506.17522423918	1612.16568406275	2987.32049476037	236.434134538362	337.126916425796	1016.76673368248
"697"	"cds-GBC21975.1"	19.246037089512	-2.64651007131337	0.66635484143207	-3.97162278528018	7.13846914144152e-05	0.0019378332083962	38.7008841047299	38.2889349964904	23.1769465938632	4.97756072712341	3.78794288118872	6.54395323367643
"698"	"cds-GBC31541.1"	400.304711796104	1.40352549297938	0.353748972087474	3.96757475985631	7.26077392966873e-05	0.00196821065219573	184.026652987797	163.231775511354	309.443557226174	515.177535257273	814.407719455574	415.541030338454
"699"	"cds-GBC45847.1"	340.364838497433	1.37353909777159	0.346435725768867	3.96477324826476	7.34657486775889e-05	0.00198538705685911	167.440559800056	146.102515118187	253.067200646506	377.050225079598	708.34531878229	390.183211557957
"700"	"cds-GBC51984.1"	34.7286004638767	-2.32208919950977	0.585723552876825	-3.96447980980901	7.3556171812179e-05	0.00198538705685911	59.2360470990764	34.2585207863335	81.4325150595194	14.9326821813702	3.78794288118872	14.723894775772
"701"	"cds-GBC53736.1"	63.3399424824701	-1.45974359222145	0.368175565731951	-3.96480301271326	7.34565826303017e-05	0.00198538705685911	81.3508380160649	97.7375445963044	100.224633919409	42.309266180549	26.515600168321	31.9017720141726
"702"	"cds-GBC33858.1"	61.646882675057	-1.66432445591595	0.419952376985324	-3.96312664751059	7.39745126937985e-05	0.00199383440837516	86.879535745312	94.7147339386867	101.477441843401	19.9102429084936	22.7276572871323	44.1716843273159
"703"	"cds-GBC12458.1"	4562.79069049783	1.17964142361555	0.297682684471908	3.9627478692899	7.40920174747062e-05	0.00199416082878935	3212.17338069258	2836.40400039791	2334.60756636022	4489.75977586531	8941.43917104597	5562.36024862497
"704"	"cds-GBC28717.1"	173.632204736859	-1.19182597907509	0.300904416969918	-3.9608125100877	7.46951658972231e-05	0.00200753868457579	285.122840036888	209.581538928158	227.384638204658	110.750726178496	128.790057960416	80.1634271125363
"705"	"cds-GBC15446.1"	230.150275730567	1.30187709579802	0.32879843291644	3.95949908961056	7.51071307622877e-05	0.00201289238123689	106.624884778337	117.889615647089	172.261089548983	251.366816719732	443.18931709908	289.569930590182
"706"	"cds-GBC27896.1"	41.4227242398282	-1.80702728088496	0.456356644934318	-3.95968219361643	7.50495701078414e-05	0.00201289238123689	63.1851169056815	54.4105918371179	73.9156675155638	17.4214625449319	26.515600168321	13.0879064673529
"707"	"cds-GBC11797.1"	3344.17382810039	0.900238799513758	0.227429785850745	3.95831529342667	7.54802781064517e-05	0.00201717844922623	2479.22602458668	2699.36991725257	1823.46193337124	4459.89441150257	4013.32548261945	4589.76519926981
"708"	"cds-GBC17319.1"	40.6390024744768	-1.76515293384597	0.445903485023356	-3.95859865000498	7.53908013152491e-05	0.00201717844922623	66.3443727509655	74.5626628879023	48.2331050737153	19.9102429084936	15.1517715247549	19.6318597010293
